#separator:tab
#html:false
#notetype column:1
#deck column:2
Verbe fort	Allemand::Verbes irréguliers	Preisen	Pries	Hat gepriesen	Preist	Louer, vanter	
Verbe fort	Allemand::Verbes irréguliers	Raten	Riet	Hat geraten	Rät	Conseiller	
Verbe fort	Allemand::Verbes irréguliers	Reiben	Rieb	Hat gerieben	Reibt	Frotter, râper	
Verbe fort	Allemand::Verbes irréguliers	Reißen	Riss	Hat gerissen	Reißt	Déchirer, arracher	
Verbe fort	Allemand::Verbes irréguliers	Reiten	Ritt	Ist geritten	Reitet	Aller à (faire du) \text{ch}eval	
Verbe fort	Allemand::Verbes irréguliers	Riechen	Roch	Hat gerochen	Riecht	Sentir (odeur)	
Verbe fort	Allemand::Verbes irréguliers	Ringen	Rang	Hat gerungen	Ringt	Lutter	
Verbe fort	Allemand::Verbes irréguliers	Rufen	Rief	Hat gerufen	Ruft	Appeler, crier	
Verbe fort	Allemand::Verbes irréguliers	Saufen	Soff	Hat gesoffen	Säuft	Se saoûler, boire (animaux)	
Verbe fort	Allemand::Verbes irréguliers	Saugen	Sog	Hat gesogen	Saugt	Aspirer	
Verbe fort	Allemand::Verbes irréguliers	Schaffen	Schuf	Hat geschaffen	Schafft	Créer	
Verbe fort	Allemand::Verbes irréguliers	Scheiden	Schied	Hat geschieden	Scheidet	Séparer	
Verbe fort	Allemand::Verbes irréguliers	Scheinen	Schien	Hat geschienen	Scheint	Briller, luire, sembler	
Verbe fort	Allemand::Verbes irréguliers	Schieben	Schob	Hat geschoben	Schiebt	Pousser	
Verbe fort	Allemand::Verbes irréguliers	Schießen	Schoss	Hat geschossen	Schießt	Tirer (au fusil)	
Verbe fort	Allemand::Verbes irréguliers	Schlafen	Schlief	Hat geschlafen	Schläft	Dormir	
Verbe fort	Allemand::Verbes irréguliers	Schlagen	Schlug	Hat geschlagen	Schlägt	Taper, battre, frapper	
Verbe fort	Allemand::Verbes irréguliers	Schleichen	Schlich	Ist geschlichen	Schleicht	Se glisser	
Verbe fort	Allemand::Verbes irréguliers	Schließen	Schloss	Hat geschlossen	Schließt	Fermer	
Verbe fort	Allemand::Verbes irréguliers	Schmelzen	Schmolz	Ist/hat geschmolzen	Schmilzt	Fondre (ist) / Faire fondre (hat)	
Verbe fort	Allemand::Verbes irréguliers	Schneiden	Schnitt	Hat geschnitten	Schneidet	Couper	
Verbe fort	Allemand::Verbes irréguliers	Schreiben	Schrieb	Hat geschrieben	Schreibt	Écrire	
Verbe fort	Allemand::Verbes irréguliers	Schreien	Schrie	Hat geschrien	Schreit	Crier, hurler	
Verbe fort	Allemand::Verbes irréguliers	Schreiten	Schritt	Ist geschritten	Schreitet	Faire un pas, marcher (soutenu)	
Verbe fort	Allemand::Verbes irréguliers	Schweigen	Schwieg	Hat geschwiegen	Schweigt	Se taire	
Verbe fort	Allemand::Verbes irréguliers	Schwellen	Schwoll	Ist geschwollen	Schwillt	Enfler, s'amplifier	
Verbe fort	Allemand::Verbes irréguliers	Schwimmen	Schwamm	Ist geschwommen	Schwimmt	Nager, aller qqpart en nageant	
Verbe fort	Allemand::Verbes irréguliers	Schwören	Schwor	Hat geschworen	Schwört	Jurer	
Verbe fort	Allemand::Verbes irréguliers	Sehen	Sah	Hat gesehen	Sieht	Voir	
Verbe fort	Allemand::Verbes irréguliers	Singen	Sang	Hat gesungen	Singt	Chanter	
Verbe fort	Allemand::Verbes irréguliers	Sinken	Sank	Ist gesunken	Sinkt	Sombrer, baisser	
Verbe fort	Allemand::Verbes irréguliers	Sitzen	Saß	Hat gesessen	Sitzt	Être assis, posé	
Verbe fort	Allemand::Verbes irréguliers	Speien	Spie	Hat gespien	Speit	Cracher	
Verbe fort	Allemand::Verbes irréguliers	Sprechen	Sprach	Hat gesprochen	Spricht	Parler	
Verbe fort	Allemand::Verbes irréguliers	Springen	Sprang	Ist gesprungen	Springt	Sauter	
Verbe fort	Allemand::Verbes irréguliers	Stechen	Stach	Hat gestochen	Sticht	Piquer	
Verbe fort	Allemand::Verbes irréguliers	Stehen	Stand	Hat gestanden	Steht	Être debout, assis, posé	
Verbe fort	Allemand::Verbes irréguliers	Stehlen	Stahl	Hat gestohlen	Stiehlt	Voler, dérober	
Verbe fort	Allemand::Verbes irréguliers	Steigen	Stieg	Ist gestiegen	Steigt	Monter	
Verbe fort	Allemand::Verbes irréguliers	Sterben	Starb	Ist gestorben	Stirbt	Mourir	
Verbe fort	Allemand::Verbes irréguliers	Stinken	Stank	Hat gestunken	Stinkt	Puer	
Verbe fort	Allemand::Verbes irréguliers	Stoßen	Stieß	Hat/ist gestoßen	Stößt	Heurter, pousser (hat) / buter, tomber sur (ist)	
Verbe fort	Allemand::Verbes irréguliers	Streichen	Strich	Hat gestrichen	Streicht	Peindre, rayer, effleurer	
Verbe fort	Allemand::Verbes irréguliers	Streiten	Stritt	Hat gestritten	Streitet	Se disputer	
Verbe fort	Allemand::Verbes irréguliers	Tragen	Trug	Hat getragen	Trägt	Porter	
Verbe fort	Allemand::Verbes irréguliers	Treffen	Traf	Hat getroffen	Trifft	Rencontrer, toucher	
Verbe fort	Allemand::Verbes irréguliers	Treiben	Trieb	Hat getrieben	Treibt	Pousser, pratiquer, faire	
Verbe fort	Allemand::Verbes irréguliers	Treten	Trat	Hat getreten	Tritt	Poser le pied sur	
Verbe fort	Allemand::Verbes irréguliers	Trinken	Trank	Hat getrunken	Trinkt	Boire	
Verbe fort	Allemand::Verbes irréguliers	Trügen	Trog	Hat getrogen	Trügt	Être trompeur	
Verbe fort	Allemand::Verbes irréguliers	Tun	Tat	Hat getan	Tut	Faire	
Verbe fort	Allemand::Verbes irréguliers	Unterscheiden	Unterschied	Hat unterschieden	Unterscheidet	Distinguer, différencier	
Verbe fort	Allemand::Verbes irréguliers	Bergen	Barg	Hat geborgen	Birgt	Cacher	
Verbe fort	Allemand::Verbes irréguliers	Verderben	Verdarb	Hat verdorben	Verdirbt	Abîmer, gâter	
Verbe fort	Allemand::Verbes irréguliers	Vergessen	Vergaß	Hat vergessen	Vergisst	Oublier	
Verbe fort	Allemand::Verbes irréguliers	Verschlingen	Verschlang	Hat verschlungen	Verschlingt	Engloutir	
Verbe fort	Allemand::Verbes irréguliers	Verschwinden	Verschwand	Ist verschwunden	Verschwindet	Disparaître	
Verbe fort	Allemand::Verbes irréguliers	Verzeihen	Verzieh	Hat verziehen	Verzeiht	Pardonner	
Verbe fort	Allemand::Verbes irréguliers	Wachsen	Wuchs	Ist gewachsen	Wächst	Grandire, croître, pousser	
Verbe fort	Allemand::Verbes irréguliers	Waschen	Wusch	Hat gewaschen	Wäscht	Laver	
Verbe fort	Allemand::Verbes irréguliers	Weisen	Wies	Hat gewiesen	Weist	Indiquer, désigner	
Verbe fort	Allemand::Verbes irréguliers	Werben	Warb	Hat geworben	Wirbt	Faire de la publicité	
Verbe fort	Allemand::Verbes irréguliers	Werfen	Warf	Hat geworfen	Wirft	Lancer, jeter	
Verbe fort	Allemand::Verbes irréguliers	Wiegen	Wog	Hat gewogen	Wiegt	Peser	
Verbe fort	Allemand::Verbes irréguliers	Ziehen	Zog	Hat/ist gezogen	Zieht	Tirer (hat) / passer (direction), aller, déménager (ist)	
Verbe fort	Allemand::Verbes irréguliers	Zwingen	Zwang	Hat gezwungen	Zwingt	Obliger, forcer	
Verbe faible irrégulier	Allemand::Verbes irréguliers	Brennen	Brannte	Hat/ist gebrannt	Brennt	Brûler	
Verbe faible irrégulier	Allemand::Verbes irréguliers	Bringen	Brachte	Hat gebracht	Bringt	Apporter	
Verbe faible irrégulier	Allemand::Verbes irréguliers	Denken	Dachte	Hat gedacht	Denkt	Penser	
Verbe faible irrégulier	Allemand::Verbes irréguliers	Kennen	Kannte	Hat gekannt	Kennt	Connaître	
Verbe faible irrégulier	Allemand::Verbes irréguliers	Nennen	Nannte	Hat genannt	Nennt	Nommer	
Verbe faible irrégulier	Allemand::Verbes irréguliers	Rennen	Rannte	Ist gerannt	Rennt	Courir	
Verbe faible irrégulier	Allemand::Verbes irréguliers	Senden	Sandte (sendete)	Hat gesandt (gesendet)	Sendet	Envoyer	
Verbe faible irrégulier	Allemand::Verbes irréguliers	Wenden	Wandte (wendete)	Hat gewandt (gewendet)	Wendet	Tourner	
Basique (et envers de la carte)	Allemand::Divers	Comme, de même que	Wie auch				
Basique (et envers de la carte)	Allemand::Divers	Particulièrement/surtout	Besonders				
Basique (et envers de la carte)	Allemand::Divers	Beide	Les deux				
Basique (et envers de la carte)	Allemand::Divers	Deshalb	Pour cela (cause / conséquence)				
Basique (et envers de la carte)	Allemand::Divers	Solch	Tel/pareil				
Basique (et envers de la carte)	Allemand::Divers	Bis zum	D'ici à / avant				
Basique (et envers de la carte)	Allemand::Divers	Ab	À partir de				
Basique (et envers de la carte)	Allemand::Divers	Noch	Encore (Ne s'est pas arrêté)				
Basique (et envers de la carte)	Allemand::Divers	Etwas	Quelque \text{ch}ose				
Basique (et envers de la carte)	Allemand::Divers	Darüber	Au-dessus (position) / à ce sujet				
Basic	Allemand::Impératif	Werden	(Du) werde! (Ihr) werdet! Werden Sie! Werden wir!				
Basic	Allemand::Impératif	Sein	Sei (Du)! Seid (Ihr)! Seien Sie! Seien wir!				
Basique (et envers de la carte)	Allemand::Divers	Noch einmal	Encore une fois				
Basique	Allemand::Exceptions	Verbes (hors modaux) au double infinitif au passé	Lassen, Sehen, Brauchen				
Basique (et envers de la carte)	Allemand::Divers	Gestern	Hier				
Basique (et envers de la carte)	Allemand::Divers	Ganz	Complet/Entier				
Basique (et envers de la carte)	Allemand::Divers	Leider	Malheureusement				
Basique (et envers de la carte)	Allemand::Divers	Nur	Seulement				
Basique (et envers de la carte)	Allemand::Divers	Mit ... Jahren	À ... ans				
Basique (et envers de la carte)	Allemand::Divers	Wegen + Gen	À cause de				
Basique (et envers de la carte)	Allemand::Divers	Einfach	Simple				
Basique (et envers de la carte)	Allemand::Divers	Manchmal	Parfois				
Basique (et envers de la carte)	Allemand::Divers	Oft	Souvent				
Basique (et envers de la carte)	Allemand::Divers	Assez	Genug				
Basique (et envers de la carte)	Allemand::Divers	Ein paar	Quelques				
Basique (et envers de la carte)	Allemand::Divers	Ein bisschen	Un peu				
Basique (et envers de la carte)	Allemand::Divers	Möglich	Possible				
Basique (et envers de la carte)	Allemand::Divers	Um ... (Uhr)	À ... (Heure)				
Basique (et envers de la carte)	Allemand::Divers	An ... (Temps)	À ... (Jour)				
Basique (et envers de la carte)	Allemand::Divers	Bei ... (Temps)	À ... (Événement)				
Basique (et envers de la carte)	Allemand::Divers	Von	De / par (personne)				
Basique (et envers de la carte)	Allemand::Divers	Durch	Par (moyen)				
Basique	Allemand::Exceptions	Participe passé de werden au passif	Worden				
Rection verbe utile	Allemand::Rection verbes	Sich abfinden	Mit + D	Se faire une raison de	Ich kann mich nur schwer damit abfinden, dass er jetzt im Ausland lebt.		
Rection verbe utile	Allemand::Rection verbes	Abhängen	von + D	dépendre de	Meine Schwester hängt finanziell immer noch von unseren Eltern ab.		
Rection verbe utile	Allemand::Rection verbes	Achten	Auf + A	Faire attention à	Achten Sie bitte auf die Durchsage!		
Rection verbe utile	Allemand::Rection verbes	anfangen	mit + D	commencer qch./par qch.	Ich habe vor drei Monaten mit meiner Diplomarbeit angefangen		
Rection verbe utile	Allemand::Rection verbes	ankommen	auf + A	dépendre de	Es kommt auf darauf an, wann er kann		
Rection verbe utile	Allemand::Rection verbes	anspielen	auf + A	faire allusion à	Er hat mehrmals auf seine Vergangenheit angespielt.		
Rection verbe utile	Allemand::Rection verbes	antworten	auf + A	répondre à	Antworten Sie bitte auf folgende fragen!		
Rection verbe utile	Allemand::Rection verbes	arbeiten	an + D	travailler à	Er arbeitet an einem neuen Projekt.		
Rection verbe utile	Allemand::Rection verbes	sich ärgern	über + A	se fâcher au sujet de	Warum ärgerst du dich über ihn?		
Rection verbe utile	Allemand::Rection verbes	aufhören	mit + D	arrêter qch.	Kannst du bitte mit dem Krach aufhören!		
Rection verbe utile	Allemand::Rection verbes	aufpassen	auf + A	surveiller qn., faire attention à	Könntest du bitte heute Abend auf die Kinder aufpassen?		
Rection verbe utile	Allemand::Rection verbes	sich aufregen	über + A	s'énerver au sujet de	Die Leute regen sich über die hohen Benzinpreise auf.		
Rection verbe utile	Allemand::Rection verbes	jn. beauftragen	mit + D	charger qn. de qch.	Der Praktikant wurde mit der Ausarbeitung des Projekts beauftragt.		
Rection verbe utile	Allemand::Rection verbes	sich bedanken	bei + D/für + A	Remercier qn. pour	Er hat sich bei seinen Freunden für das Geschenk bedankt.		
Rection verbe utile	Allemand::Rection verbes	beginnen	mit + D	Commencer qch./par qch.	Die Schauspieler haben mit der Probe begonnen.		
Rection verbe utile	Allemand::Rection verbes	beitragen	zu + D	contribuer à	Gandhi hat zur Aufrechterhaltung des Friedens beigetragen		
Rection verbe utile	Allemand::Rection verbes	sich bemühen	um + A	s'efforcer d'atteindre qch., travailler à	Willy Brandt bemühte sich um eine Verbesserung der Ost-West-Beziehungen.		
Rection verbe utile	Allemand::Rection verbes	jn. beneiden	um + A	envier qch. à qn.	Er beneidet sie um ihre Selbstsicherheit.		
Rection verbe utile	Allemand::Rection verbes	berichten	über + A	rendre compte de	Der Reporter berichtet in den Nachrichten über die Lage in Israel.		
Rection verbe utile	Allemand::Rection verbes	berichten	von + D	Parler de qch., rapporter qch.	Der Journalist berichtete von den Ereignissen in Südafrika.		
Rection verbe utile	Allemand::Rection verbes	beruhen	auf + D	reposer sur	Demokratie beruht auf Transparenz		
Rection verbe utile	Allemand::Rection verbes	sich beschäftigen	mit + D	s'occuper de, travailler sur	Unser Labor beschäftigt sich mit Nanotechnologien		
Basique (et envers de la carte)	Allemand::Divers	Vor (temps)	Il y a				
Basique (et envers de la carte)	Allemand::Divers	Vor (position)	Devant				
Rection verbe utile	Allemand::Rection verbes	sich beschränken	auf + A	se limiter à	Beschränken Sie sich bitte auf das Notwendigste!		
Rection verbe utile	Allemand::Rection verbes	sich beschweren	bei + D / über + A	se plaindre de qch., auprès de qn.	Der Nachbar beschwerte sich bei mir über den Lärm.		
Rection verbe utile	Allemand::Rection verbes	bestehen	auf + D	insister sur	Die Arbeiter bestanden auf einer Gehaltserhöhung.		
Rection verbe utile	Allemand::Rection verbes	bestehen	in + D	consister en	Seine Arbeit besteht darin, neue Kunden zu werben.		
Rection verbe utile	Allemand::Rection verbes	sich bewerben	um + A	se porter candidat à	Der Student hat sich um einen Studienplatz in München beworben		
Rection verbe utile	Allemand::Rection verbes	bezeichnen	als + A	qualifier de, désigner comme	Sie bezeichnet sich als Künstlerin		
Rection verbe utile	Allemand::Rection verbes	sich beziehen	auf + A	se référer à	In seiner Arbeit bezieht sich der Philosoph oft auf Marx.		
Rection verbe utile	Allemand::Rection verbes	jn. bitten	um + A	demander qch. à qn. (service / objet)	Darf ich Sie um einen Gefallen bitten?		
Rection verbe utile	Allemand::Rection verbes	jm. danken	für + A	remercier qn. pour	Ich danke Ihnen für Ihre Hilfe		
Rection verbe utile	Allemand::Rection verbes	denken	an + A	penser à	Du denkst immer nur an dich.		
Rection verbe utile	Allemand::Rection verbes	denken	über + A	penser de	Was denken Sie über die deutsche Zuwanderungspolitik?		
Rection verbe utile	Allemand::Rection verbes	diskutieren	mit + D / über + A	discuter de, avec qn.	Mit ihm diskutiere ich gern über Kunst.		
Rection verbe utile	Allemand::Rection verbes	sich einigen	auf + A	se mettre d'accord sur	Die Koalition hat sich auf eine neue Klimapolitik geeinigt.		
Rection verbe utile	Allemand::Rection verbes	jn. einladen	zu + D	inviter qn. à	Sie hat mich zu ihrer Geburtstagsparty eingeladen.		
Rection verbe utile	Allemand::Rection verbes	sich entscheiden	für + A	se décider pour, \text{ch}oisir	Ich habe mich für ein Studium in Zürich entschieden		
Rection verbe utile	Allemand::Rection verbes	sich entschuldigen	bei + D / für + A	s'excuser auprès de qn.	Er hat sich bei seiner Kollegin für seine Verspätung entschuldigt		
Rection verbe utile	Allemand::Rection verbes	sich ergeben	aus + D	résulter de	Aus meinen Forschungen ergibt sich, dass Chamäleons äußerst sprachbegabt \text{sin}d		
Rection verbe utile	Allemand::Rection verbes	sich erholen	von + D	se reposer, se remettre de	Hast du dich vom Prüfungsstress erholt?		
Rection verbe utile	Allemand::Rection verbes	sich erinnern	an + A	se souvenir de	Erinnerst du dich noch an unseren gemeinsamen Tauchurlaub?		
Rection verbe utile	Allemand::Rection verbes	jn. erinnern	an + A	rappeler qch. à qn.	Darf ich Sie daran erinnern, dass Sie Ihre Miete noch nicht bezahlt haben?		
Rection verbe utile	Allemand::Rection verbes	sich erkundigen	bei/nach + D	se renseigner sur qch. auprès de qn.	Ich habe mich bei einem Fußgänger nach dem Weg erkundigt.		
Rection verbe utile	Allemand::Rection verbes	erzählen	von + D	parler de, raconter	Erzähl mir doch von deiner Reise!		
Rection verbe utile	Allemand::Rection verbes	folgen	auf + A	suivre, succéder à	Auf das Konzert folgte ein kleiner Empfang.		
Rection verbe utile	Allemand::Rection verbes	folgen	aus + D	résulter, s'ensuivre	Daraus folgt, dass ich Recht habe.		
Rection verbe utile	Allemand::Rection verbes	jn. fragen	nach + D	demander qch. à qn. (information)	Frag doch den Mann dort nach der Uhrzeit!		
Rection verbe utile	Allemand::Rection verbes	sich freuen	auf + A	se réjouir à l'idée de	Ich freue mich auf meinen nächsten Urlaub.		
Rection verbe utile	Allemand::Rection verbes	sich freuen	für + A	être content pour	Ich freue mich für dich.		
Rection verbe utile	Allemand::Rection verbes	sich freuen	über + A	se réjouir de	Ich habe mich sehr über die Blumen gefreut.		
Rection verbe utile	Allemand::Rection verbes	fürchten	um + A	être inquiet pour	Er fürchtet um seine Stellung in der Firma.		
Rection verbe utile	Allemand::Rection verbes	sich fürchten	vor + D	craindre, avoir peur de	Er fürchtet sich vor Schlangen.		
Basique (et envers de la carte)	Allemand::Divers	Dort	Là-bas				
Rection verbe utile	Allemand::Rection verbes	gehen	um + A	s'agir de	In diesem Text geht um deutsche Geschichte		
Rection verbe utile	Allemand::Rection verbes	gehören	zu + D	faire partie de, relever de	Dies gehört nicht zu meinem Arbeitsbereich		
Rection verbe utile	Allemand::Rection verbes	sich gewöhnen	an + A	s'habituer à	Ich hatte grosse Schwierigkeiten, mich an das Großstadtleben zu gewöhnen		
Rection verbe utile	Allemand::Rection verbes	glauben	an + A	croire en, dans	Er glaubt an Gott und an den Menschen		
Rection verbe utile	Allemand::Rection verbes	jm. gratulieren	zu + D	féliciter qn. à l'occasion de, pour qch.	Ich gratuliere dir zum Geburtstag.		
Rection verbe utile	Allemand::Rection verbes	sich halten	an + A	s'en tenir à, respecter	Er hält sich streng an die Vorschriften.		
Rection verbe utile	Allemand::Rection verbes	jn. halten	für + A	considérer comme	Er hält sich für ein Genie.		
Rection verbe utile	Allemand::Rection verbes	etwas halten	von + D	penser qch. de	Was hältst du von diesem Projekt?		
Rection verbe utile	Allemand::Rection verbes	sich handeln	um + A	s'agir de	Es handelt sich um einen interessanten Vorschlag.		
